qr_marchant_name,pw_marchant_name,similarity_score
M.CHIB,M.NHIB,0.91
M.CHUON,M.CHOUNG,0.95
M.SUM,M.SOU,0.91
C.YIM,C.MIY,0.95
B.VICHET,M.VICHET,0.92
O.KMHO,O.KHOM,0.96
S.KEN,S.KREAN,0.93
M.MAO,M.AOEM,0.90
C.RATHA,M.RATHA,0.90
M.MEAN,M.BEAN,0.91
M.SOR,M.SORL,0.97
M.HUON,M.UON,0.96
M.SCHEAT,M.HEAT,0.93
M.HONN,M.NHONG,0.92
M.SAMRITH,M.SAR,0.91
M.SUM,M.SUK,0.92
M.CHUON,M.CHHOEUN,0.93
M.MONY,M.NY,0.91
M.KHIM,M.THIM,0.91
M.PROM,M.OM,0.91
M.HUON,M.HEON,0.92
M.CHAN,M.CHAMREUN,0.92
S.LOEUNG,M.LOEUNG,0.92
M.KHUN,M.KHUT,0.93
M.VIT,M.TIV,0.95
M.VONG,M.GOV,0.90
M.THONA,M.THEAN,0.91
M.SOK,M.SOPHAK,0.93
M.TOCH,M.NOCH,0.91
M.CHAN,M.CHANG,0.97
I.CHHIM,M.CHHIM,0.90
M.CHRES,M.CHRECH,0.92
M.SENG,M.SREANG,0.94
M.MIEN,M.VIEN,0.91
R.RUNG,R.YUNG,0.91
S.NHEM,S.NHIEV,0.91
M.MEY,M.MES,0.92
R.MET,R.MES,0.92
C.KAO,C.KOR,0.91
M.CHAN,M.CHAMROEUN,0.91
M.MIEN,M.ME,0.92
M.VONG,M.ON,0.91
M.MAKARA,M.MAKARA,1.00
V.DEJA,V.DEAP,0.93
P.OEURN,P.MOEURN,0.97
C.MENG,C.MEUNG,0.97
S.MOEUN,S.MEUN,0.97
Y.MOM,Y.MOK,0.92
N.MEN,N.MEY,0.92
P.MEY,P.MEY,1.00
S.MEY,S.MY,0.95
C.KINAL,C.KRISNA,0.91
M.SOEURN,M.NGOEURN,0.91
M.PHIN,M.PHONG,0.91
M.ANG,M.SRANG,0.92
M.PHIN,M.THIN,0.91
M.ROM,M.MORK,0.90
E.TEA,E.KEAT,0.90
M.OU,M.OUCH,0.93
B.POL,B.PO,0.96
V.YEM,V.MEY,0.95
D.NOV,D.VON,0.95
G.YIV,G.YI,0.96
P.RATH,P.RATNIMITH,0.91
J.MOM,J.MAO,0.91
V.UON,V.UNG,0.91
K.NIL,K.NIM,0.92
V.SOUTH,V.SORT,0.91
H.IEM,H.MIEN,0.90
P.NIM,P.MIEN,0.90
S.MENG,S.MIEN,0.92
P.HENG,P.THOEUNG,0.91
S.KIM,S.MIK,0.95
M.OU,M.BOUY,0.91
M.LIM,M.MIL,0.95
B.LIM,B.MIL,0.95
R.LIM,R.MIL,0.95
D.MEN,D.MIN,0.91
E.MINEA,E.MIN,0.94
R.MEN,R.MIN,0.91
M.CHUON,M.CHUOB,0.94
M.SOM,M.MOSA,0.90
K.HIM,K.MINH,0.90
M.PA,M.PAO,0.96
K.LEAT,K.EAT,0.96
M.NORA,M.RA,0.91
M.KIN,M.KIN,1.00
L.THIM,L.MIT,0.90
B.THIM,B.MITH,0.91
K.HIM,K.MITH,0.90
M.MUTH,M.MITH,0.92
P.NGUON,M.NGUON,0.90
M.KIN,M.KING,0.97
U.SAN,U.IHSAN,0.92
B.BONA,B.BONIFACIO,0.91
Y.TA,Y.TALIB,0.91
G.HO,G.KHOV,0.91
S.EM,S.RTEM,0.91
S.SENG,S.SROEUNG,0.92
S.SREY,S.SREY MOCH,0.91
U.UK,U.K,0.93
S.PHOENG,S.PHONG,0.97
A.IRSYAD,Z.IRSYAD,0.92
M.KHEA,M.KEAB,0.92
M.NOU,M.NOP,0.92
C.SRENG,V.SRENG,0.90
M.NIN,M.NUN,0.91
D.NON,D.NUN,0.91
M.REM,M.RIEM,0.96
S.HO,S.HOURN,0.91
M.UM,M.NEUM,0.91
M.TEP,M.TIP,0.91
R.MOEUNG,R.SOEURNG,0.91
R.VARY,R.SARY,0.91
V.KUN,V.UN,0.95
K.LOU,K.LOUT,0.97
S.CHHOM,M.CHHOM,0.90
S.LIM,S.MLIS,0.90
A.BOLA,A.BOY PIOLA,0.91
V.CHUONG,V.CHHOENG,0.93
S.HEANG,S.THEAN,0.92
V.POK,V.KORP,0.90
S.KHEM,S.KHEMARA,0.93
C.OU,C.SOUS,0.91
E.SOY,E.SEO,0.91
R.NAN,R.VANN,0.90
T.SATH,T.SAM BATH,0.92
M.REAKSMEY,M.REAKSMEY,1.00
M.SAREY,M.SREY,0.97
P.PHEA,P.PHAI,0.93
P.SOK,P.SOPHAK,0.93
S.NGUON,D.SNGUON,0.91
C.MAK,C.MAP,0.92
K.VISAL,K.PISAL,0.92
M.BAN,M.NABB,0.90
N.MOEUN,N.MOEU,0.97
C.VANG,C.FANG,0.91
V.RIN,V.RUN,0.91
B.MAK,B.MOK,0.91
R.MOM,R.MOK,0.92
P.MOM,P.MOK,0.92
M.IT,M.IT,1.00
B.DENH,B.DEAN,0.93
N.SO,N.SAO,0.95
M.KIN,M.KINH,0.97
U.MAO,U.MOM,0.91
M.CHUON,M.CHUNG,0.94
M.SOR,M.SROS,0.91
S.HEM,S.THOEM,0.92
Y.YOT,Y.TUOY,0.90
H.SOU,H.YUOS,0.90
O.MAO,O.MOM,0.91
C.SAM,C.SAROM,0.94
L.HO,L.HOY,0.96
M.EK,M.TOEK,0.91
M.VONG,M.MONG,0.91
C.TEP,C.TEK,0.92
M.SOK,M.LYSOK,0.92
T.MOEURN,M.TOEURNG,0.92
M.BUNNAV,M.BUNNEANG,0.92
M.PANG,M.TANG,0.91
M.KEM,M.KEAM,0.97
M.TAO,M.TOP,0.91
M.MAO,M.MO,0.95
M.PA,M.PHAT,0.92
K.LOU,K.LOEURM,0.93
M.OU,M.SOUS,0.91
M.VONG,M.NOV,0.90
M.SOUN,M.SOVAN,0.91
M.VONG,M.TONG,0.91
M.IN,M.BIN,0.95
M.SAMRITH,M.SAI,0.91
M.SEYHA,M.SEAKCHHY,0.91
T.TIM,T.TIMOTHY,0.91
B.MAO,B.MOP,0.91
R.MOM,R.MO,0.96
S.MORCH,S.MORL,0.91
R.MOR,R.MORL,0.97
S.MORCH,S.MORNH,0.94
R.MOR,R.MORN,0.97
V.HORN,V.MORN,0.91
M.YAN,M.YANG,0.97
M.HUON,M.THON,0.91
M.NIN,M.NIM,0.92
M.TAING,M.TAIM,0.91
M.SAMBATH,M.AHMATH,0.91
M.MOEUN,M.MOEURK,0.92
R.MOEUNG,R.MOU,0.93
D.MONG,D.MOUN,0.93
M.MONY,M.MOUN,0.93
P.OURNG,P.MOURN,0.92
M.NORA,M.RON,0.90
M.MUTH,M.MOUT,0.92
M.TOTAL,M.TAL,0.93
M.OU,M.OUY,0.96
M.PEOU,M.PO,0.92
M.RINA,M.SRIN,0.91
S.MOEUN,S.MOUY,0.91
D.MOV,D.MOV,1.00
K.MAO,K.MOV,0.91
T.MAO,T.MOV,0.91
H.LINA,H.LINA,1.00
C.VEASNA,N.VEASNA,0.92
P.TAT,P.MATT,0.90
S.HO,S.THOL,0.91
R.CHEA,R.EA,0.91
D.IM,D.PRIM,0.91
D.CHHORN,D.CHHOURN,0.98
R.THA,R.PHAT,0.90
T.IN,T.WIN,0.95
S.KEN,S.NHEK,0.90
T.MATH,T.MAT,0.97
R.MOM,R.MOM,1.00
M.LAO,M.LOK,0.91
M.SOKPISETH,SOK PISETH,0.91
D.HILOMA,D.HIM,0.93
M.REACH,M.RETH,0.91
M.NORA,M.OR,0.91
M.BO,M.BO,1.00
P.YOUHAN,P.YUN,0.91
M.SEAVHUOR,M.SEAV,0.92
M.PROM,M.PHORM,0.93
L.PHOUN,L.PHOU,0.97
C.CHHAY,C.VICHHAY,0.94
P.UK,P.MUK,0.95
M.SAMRITH,M.SARAT,0.90
M.PHY,M.PHO,0.92
M.YUN,M.MUNY,0.90
R.MOEUNG,R.MUON,0.90
L.YOU,L.MUOY,0.90
M.CHUON,M.CHUY,0.91
S.PROEURNG,M.PROEURNG,0.93
M.SARO,M.SARAM,0.91
P.NGEAV,M.NGEAV,0.90
L.PHOUN,L.PHOEUN,0.97
M.LEANG,M.LAN,0.93
M.PROM,M.POEM,0.92
M.YUON,M.YUSOF,0.91
M.NIN,M.NOTIN,0.93
M.NET,M.NASIET,0.91
D.UTH,D.MUTH,0.96
T.MATH,T.MUTH,0.92
M.ENG,M.GNEN,0.90
R.VAY,R.V,0.91
M.MUY,M.MUY,1.00
T.MUY,T.MUYGECH,0.91
M.CHHEM,M.CHHOEUY,0.90
M.TOCH,M.TECH,0.92
H.VANNA,R.VANNA,0.90
V.MUT,V.MUTH,0.97
H.YA,H.YAM,0.96
K.RATANA,V.RATANA,0.92
D.MUOY,D.MY,0.92
P.MEY,P.MY,0.95
A.KHAN,A.KANN,0.92
N.SARAK,N.SARATH,0.92
H.VAN,H.VANNAK,0.93
M.MUY,M.MY,0.95
P.MOM,P.MOV,0.92
K.HEANG,J.KHEANG,0.91
V.MOEURN,V.MOERN,0.97
S.RITH,S.RIDDH,0.91
K.MAK,M.KAK,0.93
F.THE,F.HE,0.95
S.VUTH,S.UTH,0.96
O.PROM,O.POR,0.91
M.HENGLY,M.HEL,0.93
M.CHUON,M.CHUOCH,0.92
N.LENG,N.KHLENG,0.93
C.CHHENG,C.CHHEK,0.92
D.LACH,D.MACH,0.91
M.LEANG,M.LOENG,0.93
T.MATH,T.MACH,0.93
B.MEY,B.MUY,0.91
S.MATH,S.YATH,0.91
V.MOL,V.MOUL,0.97
V.PRINK,V.PIN,0.93
C.SAMATH,C.SAMRACH,0.93
V.THOY,V.THUON,0.91
N.OUT,N.OUK,0.92
K.EK,K.YEK,0.95
T.VON,T.VOT,0.92
S.PA,S.PAUY,0.93
P.NUY,P.UY,0.95
Y.SARAT,D.SARAT,0.90
S.TK,S.TORK,0.92
S.VAT,S.TAV,0.95
B.SEA,B.SEAB,0.97
K.YANG,K.WANG,0.91
H.VAN,H.V,0.91
V.E,V.EV,0.94
S.MAN,S.MADYNA,0.93
C.KOUCH,C.KUCH,0.97
T.SANGHENG,TANG HENG,0.91
S.TIKEA,S.KIET,0.92
P.KROCH,C.KROCH,0.90
E.EAR,E.REAM,0.90
T.MAY,T.MAI,0.92
T.CHENG,T.CHHIEN,0.92
S.VAN,S.VAO,0.92
O.MANIT,O.MAI,0.94
M.REACH,M.REAS,0.91
M.TOL,M.TOULEAS,0.91
M.SAT,M.SA,0.96
N.CHHAN,N.CHHUN,0.94
P.POUNG,P.PHOUNG,0.97
V.PORN,V.NOP,0.90
D.MAO,D.MAK,0.92
D.NEY,D.NET,0.92
N.OR,N.NORN,0.91
T.DUONG,M.DUONG,0.90
S.CHEN,S.CHREA,0.91
M.HAING,M.HAI,0.94
N.OURN,N.RUN,0.90
V.KANG,V.GAK,0.90
S.NORNG,S.NHOENG,0.91
P.POUNG,P.PHOEUN,0.91
V.HOEUR,V.THOUR,0.92
A.SORN,A.SURN,0.92
K.CHAMKAR,K.CHANMAKARA,0.93
M.MEL,M.LEOM,0.90
M.NOU,M.NOW,0.92
M.NIN,M.NEN,0.91
C.MOEURTH,C.MOEURT,0.98
M.CHUON,M.CHHONG,0.92
M.CHUON,M.CHROENG,0.90
M.CHUON,M.CHUK,0.91
M.ROM,M.HORM,0.90
M.KOT,M.KHLOTH,0.91
M.KHOEUN,M.KROEURN,0.92
M.PLONG,M.LOUNG,0.92
M.MASTER,M.MAT,0.93
M.MONY,M.MOENG,0.91
M.SRUN,M.SROEURN,0.93
M.METH,M.VETH,0.91
M.NEAK,M.NE,0.93
M.SAM,M.SAMBOUR,0.91
H.HOR,H.HOL,0.92
M.TEP,M.TEP,1.00
M.CHUON,M.CHHUNN,0.92
M.REM,M.ROEM,0.96
V.HI,V.HIENG,0.91
N.ITH,N.BITH,0.96
N.NEANG,N.NEAN,0.97
M.KOU,M.KOL,0.92
R.MAO,R.MAK,0.92
S.CHEA,S.CHHAT,0.91
V.MA,V.MAK,0.96
D.TEP,D.TOP,0.91
R.PECH,R.KECH,0.91
P.VUTH,P.PUTH,0.91
V.PREAB,V.PREAM,0.94
M.OEUR,M.PHOEURK,0.91
M.MUTH,M.UT,0.91
S.PUTTHY,S.PRITTHY,0.92
L.PHOUN,L.PHIN,0.91
Y.HORNG,Y.ONG,0.92
M.SOR,M.SORY,0.97
M.SOR,M.SOUR,0.97
M.TOCH,M.LOCH,0.91
S.HO,S.HORNG,0.91
M.CHIV,M.CHHIV,0.97
Y.SOPHAT,M.SOPHAT,0.92
I.SEANG,I.ENG,0.92
N.NGUON,N.NON,0.93
C.MA,C.MATH,0.93
B.BUT,B.UT,0.95
M.LI,M.LAI,0.95
J.LAE,J.LADERA,0.93
L.LONG,L.LO,0.93
B.MAK,B.MAM,0.92
D.MOM,D.MAM,0.91
C.RUN,C.RON,0.91
A.CHHON,A.CHORNG,0.92
P.THOEUN,P.HOUEN,0.93
M.HUON,M.THOUN,0.92
L.UNG,L.RUNG,0.96
P.PRAK,P.PREAB,0.91
B.SOEUM,B.LOEUM,0.92
D.KIMLANG,D.MANG,0.91
N.KANG,N.MANG,0.91
M.SCHEAT,M.SETH,0.90
P.KOEUT,P.KOUVET,0.95
M.LEANG,M.LEAT,0.91
M.PA,M.PHAM,0.92
M.CHAN,M.CHAMNAN,0.93
C.ROEUN,M.ROEUN,0.90
M.SAMBATH,M.SAMBATHARA,0.95
M.YUN,M.YOU,0.91
M.MAB,M.MABB,0.97
W.HO,W.CHOO,0.91
M.SRUN,M.RUN,0.96
M.CHOEM,M.HOEM,0.96
M.HENG,M.TENG,0.91
B.DOM,B.DOMROTH,0.91
M.SOK,M.SOKHORN,0.91
D.DIN,D.DIN,1.00
M.DA,M.DEAB,0.92
M.NHOEK,M.NHON,0.91
E.TRY,E.TUY,0.91
C.PHAY,C.YAP,0.90
N.DARA,N.MARA,0.91
M.LEANG,M.LE,0.91
P.HORM,P.JHOM,0.91
M.YAN,M.MANY,0.90
M.SCHEAT,M.SOCHEAT,0.97
M.NIN,M.NING,0.97
M.NHET,M.NGHET,0.97
M.PHAL,M.HALL,0.91
S.TOUCH,S.TOUT,0.91
M.TEP,M.TUE,0.91
N.SOTHEA,M.SOTHEA,0.92
S.SARAVDY,S.MARADY,0.91
M.KHAOLA,M.KHLUOAK,0.90
T.DINA,T.DA,0.92
A.TANG,A.HANG,0.91
V.CHHOEUNG,N.CHHOEUNG,0.93
K.KA,K.KUAK,0.92
M.SOK,M.SOT,0.92
M.EFG,M.E,0.91
M.CHUON,M.CHONG,0.94
C.POV,C.POM,0.92
P.OEURN,P.HOEUN,0.92
M.SUM,M.SOEUM,0.93
L.CHHENG,L.CHRENG,0.95
H.VANNA,P.VANNA,0.90
S.MOV,S.MOL,0.92
N.MEN,N.MEUN,0.97
S.MOEUN,M.SOEUNG,0.91
C.CHIM,C.THIM,0.91
P.CHEA,P.CHEK,0.93
P.KRY,P.KEY,0.91
C.KONG,C.KONGVONG,0.92
J.CHENG,J.CHEN,0.97
R.SEK,R.SEM,0.92
R.HENG,R.CHHEONG,0.91
K.CHAMROEUN,L.CHAMROEUN,0.94
S.IM,S.SIEM,0.91
P.NOEM,P.OEM,0.96
M.YAN,M.YAN,1.00
M.HON,M.JONH,0.90
M.PAU,M.PUT,0.91
M.OL,M.GNOL,0.91
S.MOEUN,M.SEOUN,0.90
C.MOEURTH,C.LOEUTH,0.91
M.DOUNG,M.DOURNG,0.97
Y.HONG,Y.PHON,0.91
P.POEV,P.EV,0.91
M.SET,M.TES,0.95
S.BOEURN,S.NHOEURN,0.91
I.MOK,I.M,0.91
K.TAT,K.TAY,0.92
N.TAING,U.TAING,0.90
M.OU,M.SOUE,0.91
C.TITH,C.THIET,0.93
P.POUNG,P.PHLONG,0.91
F.YOP,F.YIP,0.91
B.TITH,B.TATH,0.92
C.PHALLA,K.PHALLA,0.92
V.KHEL,V.KHLY,0.93
C.VONG,C.VOEUNG,0.95
S.MATH,S.MATH,1.00
T.SREY,T.SEY,0.96
K.SUN,K.SOURN,0.93
K.CHAN,K.CHING,0.91
L.MOL,L.MOV,0.92
C.PAL,C.PHALLA,0.91
D.SAM,D.SAM EL,0.93
G.TANG,G.YANG,0.91
C.PHAT,C.SOPHAT,0.93
C.MEAS,C.MEA,0.97
M.YUN,M.YUONG,0.94
P.KEAM,P.MEAK,0.96
M.YUN,M.YEUN,0.96
C.THOEUN,C.THOEK,0.92
S.HAY,H.SAY,0.93
R.SEK,R.SIEK,0.96
P.TEAV,P.LEAV,0.91
K.LEANG,K.MEANG,0.92
K.MEAS,K.MEACH,0.91
V.MOL,V.OL,0.95
M.YAN,M.YEANG,0.93
R.HEM,R.HOEM,0.96
V.ROTHA,V.RATH,0.93
N.KOUEN,N.KOEM,0.91
C.VOTH,C.VETH,0.92
P.BUN,P.BUT,0.92
B.BY,B.Y,0.93
M.ALL,M.TALL,0.96
K.LEANG,N.LEANG,0.90
S.PHOENG,S.PROEUNG,0.92
P.SAMRACH,P.SAMBATH,0.91
C.NHEM,C.NGEM,0.92
R.OUL,R.OL,0.95
M.AO,M.GAO,0.95
B.NAT,B.NIT,0.91
B.THAN,B.THAI,0.93
M.NIN,M.N,0.91
O.YON,O.NGOY,0.90
A.UM,A.HUOM,0.91
M.VONG,M.UONG,0.91
L.CHHI,L.CHHY,0.93
C.PUNLEU,C.PUNLEU,1.00
S.ON,S.JOHN,0.91
B.NUON,B.UON,0.90
M.MEY,M.MEL,0.92
C.SOTHY,C.SOTHEA,0.92
M.TAN,M.NAT,0.95
B.KEO,B.KET,0.92
C.NAK,C.NAM,0.92
T.LAO,T.LAV,0.92
N.MOEUN,N.MOEL,0.91
M.MONY,M.MOURN,0.91
M.IN,M.DIN,0.95
S.SONG,S.NOS,0.90
T.SOK,T.SUK,0.91
E.SOY,E.SOR,0.92
R.MEN,R.MENG,0.97
L.PHAL,L.PHATH,0.91
S.LA,S.LARCH,0.91
T.CHAO,T.CHOM,0.93
S.PRACH,M.PRACH,0.90
L.KOV,L.KOU,0.92
S.NGOUN,L.NGOUN,0.90
L.PHOUN,L.PROEUN,0.91
M.BO,M.BOT,0.96
M.ANG,M.KRANG,0.92
M.LIM,M.LAM,0.91
P.CHORNH,P.CHROCH,0.92
U.HUON,U.HUOT,0.93
M.HAK,M.HAO,0.92
M.SOM,M.SAOM,0.96
K.HOEUNG,K.TROEUNG,0.91
A.PHON,A.PHEN,0.93
M.ROTH,M.LOTH,0.91
M.HUON,M.LUON,0.91
M.PHAK,M.PHEAB,0.91
M.SENG,M.SEONG,0.97
M.HENG,M.HEN,0.97
S.MEANG,V.MEANG,0.90
P.TEANG,M.TEANG,0.90
M.OU,M.OUT,0.96
M.HUON,M.CHUON,0.96
A.SA,A.SHAW,0.92
M.MEAN,M.DEAN,0.91
H.MENG,H.MENGHOUR,0.92
M.EAR,M.EAV,0.92
M.HENG,M.YENG,0.91
T.SOK,T.SOR,0.92
M.PROM,M.MOR,0.90
M.OL,M.OL,1.00
M.THONA,M.THORN,0.94
M.KHIEV,M.IEV,0.92
N.POUK,N.UK,0.91
M.TAO,M.TAK,0.92
M.HEAN,M.HEARB,0.91
M.OU,M.OUERN,0.91
M.PEOU,M.PHOU,0.92
M.YEM,M.YIM,0.91
M.MIEN,M.MEIN,0.96
N.MEN,N.MEN,1.00
T.PHENG,T.PHENGTONG,0.93
C.YONG,C.YOEN,0.93
C.SAMEY,C.SAMNY,0.94
B.POK,B.PEK,0.91
D.SRUN,D.SAROEUN,0.92
C.HUTH,C.HUCH,0.93
M.PANG,M.LANG,0.91
M.NOU,M.NOEURT,0.93
M.PHIN,M.PHEON,0.91
M.SENG,M.SDOEUNG,0.92
K.SOENG,M.SOENG,0.90
N.MUT,N.MET,0.91
P.TAY,P.YAT,0.95
N.MARADY,N.MAY,0.93
K.CHAMROEUN,P.CHAMROEUN,0.94
D.MEY,D.MET,0.92
L.HET,L.METH,0.90
V.THE,V.NETH,0.90
S.VUTH,S.VUTHA,0.97
M.CHUEM,M.HUE,0.92
A.LOEK,A.LOK,0.97
D.KEM,D.MEUK,0.90
L.MEAN,L.MEUN,0.93
O.PEN,O.PIN,0.91
D.MEY,D.MEY,1.00
H.CHAY,H.CHANN,0.91
H.RET,H.ET,0.95
N.CHHAN,N.CHA,0.94
L.NIN,N.LIN,0.93
P.SEN,P.SEK,0.92
B.CHHUN,B.CHOUN,0.94
O.MEN,O.MEY,0.92
S.PEN,S.PEL,0.92
T.BON,T.NOB,0.95
R.TREN,R.NET,0.90
M.HUON,M.HUON,1.00
T.KOL,T.KOK,0.92
M.KIN,M.KIV,0.92
K.CHHUON,T.CHHUON,0.92
M.CHAN,M.CHRIN,0.91
Y.TAN,Y.TEA,0.91
S.SENG,S.EONG,0.91
B.VUTHY,B.VUTH,0.97
B.SARY,B.SAREN,0.91
R.IM,R.MI,0.93
V.DAIM,V.DA,0.93
U.TAING,U.TANG,0.97
M.SAREY,M.SAEU,0.91
S.HAK,S.HA,0.96
P.LOS,P.LOT,0.92
T.VANTHANG,T.VANN,0.92
M.FIN,M.FINEGAN,0.91
M.PROM,M.PHIROM,0.94
N.HOM,N.HOU,0.92
T.CHHAY,T.CHHE,0.91
R.THA,R.TAO,0.91
R.UDOM,R.DOU,0.90
O.PEK,O.P,0.91
O.PHEARA,O.PHALA,0.92
M.DANET,M.DANIELI,0.90
C.NOV,C.NHOV,0.96
H.SOVANN,R.SOVANN,0.92
V.KORNG,M.KORNG,0.90
S.SMITH,S.SAMRIT,0.91
M.MIEN,M.MIN,0.97
M.NORA,M.ORN,0.90
M.CHUM,M.CHRUY,0.91
M.ANG,M.BRANG,0.92
M.NORA,M.NORN,0.93
M.KHOEUN,M.PHOEURN,0.91
M.PANG,M.PLANG,0.97
M.REM,M.ROEURM,0.91
E.MINEA,R.MINEA,0.90
K.DERMA,K.DEAP,0.91
B.SOEM,B.SOEURM,0.95
G.ZHU,G.Z,0.91
O.MINH,O.MINH,1.00
S.NORNG,V.NORNG,0.90
S.HAK,S.PHAUK,0.92
P.KING,P.DING,0.91
K.YON,K.NOY,0.95
N.PHALLY,N.PHAL,0.95
T.PHON,T.NOP,0.90
K.LOU,K.LOW,0.92
V.CHHENG,V.CHHANG,0.95
S.FG,S.G,0.93
K.PHORK,S.PHORK,0.90
C.SIM,C.MLIS,0.90
N.MASAT,N.MA,0.91
K.SRUN,R.SKUN,0.94
P.YOURA,P.YO,0.91
Y.SANG,Y.SONG,0.92
M.THACH,M.HACH,0.96
K.DIN,K.DINA,0.97
T.MORN,T.MO,0.93
M.EN,M.ZEN,0.95
R.CHHOUK,R.CHORK,0.92
P.TEANG,P.YEANG,0.92
R.MORNH,R.MOCH,0.91
M.CHUON,M.CHHOEUNG,0.91
S.NORNG,S.NORM,0.91
M.YUN,M.YOEUNG,0.91
H.POU,H.PEOU,0.96
M.KOU,M.KHOEUM,0.91
O.ENG,O.MOENG,0.92
C.OUM,C.MOEU,0.90
S.MOEUN,T.MOEUN,0.90
M.TUON,M.TUONG,0.97
R.MOEUNG,N.MOEUNG,0.92
P.OURNG,P.PROEUNG,0.90
P.SREYNA,P.SARN,0.90
S.CHEN,S.CHRIN,0.91
E.PHEI,E.EI,0.91
R.VOEUN,R.VEN,0.93
R.MOM,R.MOL,0.92
K.CHHEAN,T.CHHEAN,0.92
N.CHHAN,N.CHHEN,0.94
M.LIS,M.MOLIS,0.92
L.OL,L.MOL,0.95
S.PHORN,Y.PHORN,0.90
P.SEYLA,M.SEYLA,0.90
P.AN,P.RANG,0.91
D.MOUT,D.LMUT,0.91
V.CHUONG,S.CHUONG,0.92
D.MOV,D.MOM,0.92
T.MEAS,T.MARXSE,0.90
S.VAN,S.VUN,0.91
R.YOAN,R.YUON,0.92
D.PHA,D.PHY,0.92
L.SEM,L.SEP,0.92
S.EUNG,S.YEUN,0.91
M.UM,M.OUM,0.95
K.CHAMROEUN,K.CHANBORMEY,0.91
M.SOK,M.SOKH,0.97
S.KHUON,P.KHUON,0.90
P.PICHKAN,P.PIN,0.91
R.VONG,R.MONG,0.91
T.ON,T.MONG,0.91
R.RATHNAK,R.RATHA,0.96
V.NOEM,V.OEM,0.96
M.PROM,M.ORM,0.90
R.MOENG,R.MONH,0.91
F.S,F.SOY,0.91
C.VEASNA,M.VEASNA,0.92
T.SOKUN,M.SOKUN,0.90
M.THONA,M.THOU,0.91
A.TRINH,M.TRINH,0.90
C.KOMPHEAK,N.KOMPHEAK,0.93
M.MUTH,M.UTH,0.96
V.MOUN,V.MONIN,0.91
M.YUN,M.YOEURN,0.91
D.CHANN,M.CHANN,0.90
M.SOK,M.SON,0.92
S.THAT,S.THYDA,0.91
R.NHEM,R.NHEKSEM,0.93
N.MEN,N.MON,0.91
M.ROTH,M.BROSETH,0.91
M.HENG,M.BENG,0.91
R.SAN,R.SARUN,0.94
M.ROM,M.MORM,0.90
D.MONG,D.MONY,0.93
S.MOEUN,S.MONY,0.91
K.SOENG,K.KOENG,0.92
P.YEAKNOU,P.YEN,0.91
K.YON,K.MONY,0.90
M.SEAN,M.SELA,0.93
V.THE,V.RETH,0.90
D.YIT,D.YI,0.96
S.NOV,S.NHOUV,0.93
P.KRY,P.KRUY,0.97
B.KUN,B.KUM,0.92
S.PRAK,S.PRARK,0.97
H.ZENG,Z.HENG,0.94
M.SEAVHUOR,M.SUOR,0.91
P.MORM,P.MORB,0.93
N.HE,N.KHET,0.91
B.ROM,B.MORM,0.90
N.OR,N.MORM,0.91
U.MORN,U.MORM,0.93
R.MOM,R.MORM,0.97
V.LOK,V.KOL,0.95
M.KHA,M.KAB,0.91
P.MET,P.MIT,0.91
M.HENG,M.NEH,0.90
M.YEUN,M.YAEU,0.92
M.CHAN,M.CHING,0.91
T.SOUM,T.MOS,0.90
M.SE,M.SLES,0.92
M.MAO,M.MOT,0.91
P.MOTH,P.MOT,0.97
M.CHUM,M.CHUMRUM,0.93
S.SOY,S.SY,0.95
I.MLOB,I.LOEB,0.91
S.KAM,S.KAM,1.00
R.VAY,R.SVAY,0.96
D.LUY,D.LUT,0.92
S.PHARMACIE,S.PHAI,0.91
H.VUTHY,T.VUTHY,0.90
C.TOUCH,C.TOCH,0.97
M.TANN,M.TENN,0.92
N.ROEUN,N.OEN,0.92
V.SOR,V.LORS,0.90
S.MOEUN,S.MOU,0.94
S.DAVID,C.DAVID,0.90
P.OUM,P.MOUL,0.90
M.POV,M.POS,0.92
Y.SOPHAT,K.SOPHAT,0.92
M.MENG,M.MENGSENG,0.92
N.OURN,N.MOURN,0.96
S.BONA,S.NA,0.91
N.NGUYEN,N.NENG,0.90
M.MEAN,M.NAM,0.90
C.MON,C.MOV,0.92
R.MOM,R.MOV,0.92
P.ARUN,P.ARUNREAS,0.92
S.MOV,S.MOV,1.00
B.CHAN,B.CHHAV,0.91
K.HEANG,K.HUANG,0.93
S.PRIN,P.SRIN,0.94
P.IM,P.IEM,0.95
V.THAI,V.THEA,0.93
O.SAMANN,M.SOANN,0.91
P.OURNG,P.KROEUNG,0.90
S.SENG,S.SING,0.92
V.VECH,V.VICHEY,0.90
C.KONG,C.ON,0.91
V.SIN,V.SOLINA,0.91
P.NGUON,P.NUN,0.93
K.PHON,K.PHOUY,0.91
K.KHE,K.KEL,0.91
R.SAMNANG,R.SANG,0.93
P.OURNG,P.MOUNG,0.92
V.PHEAP,V.PHAY,0.91
L.TO,L.TOB,0.96
V.HOEUR,V.HOEUN,0.94
M.CHUON,V.CHUON,0.90
D.CHEANG,D.CHEAM,0.92
C.NORL,C.NHOR,0.92
H.MAO,H.MAB,0.92
M.HAM,M.MACH,0.90
T.SENGHAK,T.NGAK,0.91
R.HEAN,R.SEAN,0.91
C.TOUCH,C.TUOCH,0.97
S.KHOU,S.KHOUCH,0.95
